"","ballot_ID","state","county","voted_2016","student_loan","faminc","child_u18","followed_event_fb","education","employment","social_media","marital_status","home_owner_status","voted_2012","birth_year","vote_method","health_insurance"
"18262","43987","Virginia","Shenandoah VA","democrat","yes",9,"no","Yes","undergraduate","employed","Yes","Married","rent","democrat",NA,"in person ","no"
"18263","38082","Pennsylvania","Washington PA","democrat","no",32,"no",NA,"highschool","employed","No","Domestic partnership","own",NA,NA,"in person ","no"
"18264","51453","Colorado","Broomfield CO",NA,"no",32,"no","No","highschool","retired","Yes","Widowed","own","republican",NA,"by mail","yes"
"18265","16468","Nevada","Washoe NV",NA,NA,11,"no",NA,"undergraduate","employed","No","Married","own","republican",NA,NA,"no"
"18266","23948","Pennsylvania","Cumberland PA",NA,NA,5,"yes",NA,"highschool","employed","No","Single","own",NA,NA,NA,"yes"
"18267","97491","Virginia","Hampton city VA","democrat","no",8,"no","No","undergraduate","employed","Yes","Married","rent","democrat",NA,"in person ","no"
"18268","39786","Pennsylvania","Indiana PA","democrat","yes",3,"no","No","highschool","employed","Yes","Single","rent",NA,NA,"in person ","no"
"18269","69987","Wisconsin","Rusk WI",NA,"no",32,"no","No","highschool","employed","Yes","Married","own","not sure",NA,"in person ","no"
"18270","47106","Pennsylvania","Fayette PA","republican","no",5,"no",NA,"highschool","retired","No","Widowed","own",NA,NA,"in person ","yes"
"18271","37955","Colorado","Denver CO","democrat","no",1,"no",NA,"highschool","other","No","Single","rent","democrat",NA,"by mail","yes"
"18272","69733","Minnesota","McLeod MN","democrat","yes",2,"no","No","highschool","other","Yes","Married","rent","democrat",NA,NA,"no"
"18273","94953","North Carolina","Vance NC",NA,NA,3,"no","Yes","highschool","unemployed","Yes","Married","rent","democrat",NA,NA,"yes"
"18274","55205","Florida","Pasco FL","republican","no",5,"no","No","highschool","other","Yes","Married","rent","democrat",NA,"in person","yes"
"18275","58458","Pennsylvania","Lackawanna PA","republican","yes",9,"no","No","highschool","student","Yes","Single","own",NA,NA,"by mail","no"
"18276","02380","Florida","Hillsborough FL","democrat","no",2,"no",NA,"highschool","retired","No","Married","own","republican",NA,"by mail","no"
"18277","04674","Minnesota","Hennepin MN","republican","no",8,"no","No","highschool","employed","Yes","Domestic partnership","own","republican",NA,"in person ","no"
"18278","66715","Florida","Pasco FL",NA,"no",32,"no","No","highschool","employed","Yes","Married","rent","democrat",NA,NA,"no"
"18279","99501","Virginia","Page VA",NA,"no",5,"no","No","highschool","employed","Yes","Married","rent","republican",NA,NA,"no"
"18280","08807","North Carolina","Catawba NC","republican","no",9,"yes","No","undergraduate","employed","Yes","Married","rent","republican",NA,"in person","no"
"18281","81205","Pennsylvania","Chester PA","democrat","no",3,"no","No","highschool","unemployed","Yes","Single","own","democrat",NA,"in person ","no"
"18282","04062","Georgia","Fayette GA","republican","no",31,"no","No","highschool","retired","Yes","Widowed","other","republican",NA,"in person","yes"
"18283","58493","Colorado","Morgan CO","democrat","no",2,"no","No","undergraduate","other","Yes","Separated","rent","democrat",NA,"by mail","yes"
"18284","48818","Georgia","Fulton GA","democrat","no",7,"no","No","undergraduate","retired","Yes","Married","own","democrat",NA,"in person ","yes"
"18285","70080","Florida","Hillsborough FL","republican","no",4,"no","No","highschool","employed","Yes","Divorced","rent","democrat",NA,"in person","no"
"18286","25641","Pennsylvania","Delaware PA","democrat","yes",8,"yes","No","highschool","employed","Yes","Married","rent","democrat",NA,"in person ","no"
"18287","92607","Virginia","Norfolk city VA",NA,NA,2,"yes","No","highschool","employed","Yes","Separated","rent",NA,NA,NA,"yes"
"18288","49733","Nevada","Clark NV",NA,NA,5,"yes","No","highschool","employed","Yes","Married","own",NA,NA,NA,"no"
"18289","93832","Michigan","Midland MI","democrat","no",32,"no",NA,"highschool","employed","No","Single","rent",NA,NA,"in person ","no"
"18290","88676","Pennsylvania","Northampton PA","democrat","no",11,"no","No","no_highschool","employed","Yes","Divorced","own","democrat",NA,"in person ","no"
"18291","63182","Florida","Broward FL","republican","no",2,"no","Yes","postgraduate","employed","Yes","Single","own","republican",NA,"in person","no"
"18292","47808","Florida","Duval FL",NA,NA,4,"no","No","undergraduate","retired","Yes","Married","own","republican",NA,NA,"yes"
"18293","72292","Georgia","Muscogee GA",NA,NA,32,"no","No","highschool","employed","Yes","Married","rent",NA,NA,NA,"yes"
"18294","29580","Michigan","Oakland MI",NA,"no",11,"yes","No","highschool","employed","Yes","Married","rent","democrat",NA,NA,"no"
"18295","66842","Michigan","Kent MI","democrat","no",9,"no","No","highschool","employed","Yes","Married","own","democrat",NA,"in person ","no"
"18296","19344","Florida","Miami-Dade FL","republican","no",11,"no",NA,"undergraduate","employed","No","Domestic partnership","own","republican",NA,"in person ","no"
"18297","57181","Wisconsin","Waukesha WI","democrat","no",11,"yes","No","undergraduate","employed","Yes","Married","own","democrat",NA,"in person ","no"
"18298","02865","Pennsylvania","Philadelphia PA",NA,"no",9,"yes",NA,"highschool","employed","No","Married","own","republican",NA,"in person ","no"
"18299","03668","Georgia","Bartow GA",NA,"yes",6,"yes","No","highschool","employed","Yes","Married","rent",NA,NA,NA,"no"
"18300","24186","Wisconsin","Crawford WI",NA,NA,5,"no","No","highschool","employed","Yes","Single","own",NA,NA,NA,"no"
"18301","11289","Arizona","Maricopa AZ",NA,NA,5,"yes",NA,"highschool","employed","No","Married","rent",NA,NA,NA,"no"
"18302","32212","Pennsylvania","Luzerne PA","republican","no",4,"no","No","highschool","retired","Yes","Married","own",NA,NA,"in person ","no"
"18303","50410","Michigan","Lenawee MI",NA,"no",7,"yes","Yes","highschool","employed","Yes","Married","own","democrat",NA,NA,"no"
"18304","53164","Florida","Polk FL",NA,NA,3,"no","Yes","highschool","other","Yes","Married","other",NA,NA,NA,"no"
"18305","47276","Florida","Hamilton FL",NA,"no",2,"no","No","highschool","other","Yes","Single","own",NA,NA,NA,"no"
"18306","64668","Florida","Calhoun FL","republican","no",9,"no",NA,"highschool","retired","No","Married","own","republican",NA,"in person","no"
"18307","37668","Florida","St. Lucie FL",NA,NA,2,"yes","No","highschool","student","Yes","Single","rent","democrat",NA,NA,"no"
"18308","30852","Florida","Miami-Dade FL","democrat","no",8,"no",NA,"undergraduate","employed","No","Divorced","rent","democrat",NA,"by mail","no"
"18309","88257","Virginia","Prince William VA",NA,NA,9,"no","No","highschool","employed","Yes","Single","own","democrat",NA,NA,"no"
"18310","03131","Pennsylvania","Venango PA","republican","yes",3,"yes","No","highschool","employed","Yes","Married","rent","democrat",NA,"in person ","yes"
"18311","78632","Michigan","Livingston MI",NA,"no",3,"no",NA,"highschool","retired","No","Divorced","rent",NA,NA,NA,"yes"
"18312","33578","Florida","Hillsborough FL",NA,"no",6,"yes",NA,"highschool","retired","No","Married","own",NA,NA,NA,"no"
"18313","15652","Michigan","Wayne MI","democrat","yes",32,"no","No","highschool","student","Yes","Single","rent",NA,NA,"by mail","no"
"18314","47634","North Carolina","Durham NC","democrat","no",8,"no","No","highschool","employed","Yes","Married","own","democrat",NA,"in person ","no"
"18315","34786","Virginia","Fairfax VA",NA,NA,7,"yes","Yes","postgraduate","employed","Yes","Married","own","republican",NA,NA,"no"
"18316","95620","North Carolina","Columbus NC","democrat","yes",8,"no","Yes","undergraduate","employed","Yes","Single","own","democrat",NA,"in person","no"
"18317","74251","Virginia","Chesterfield VA",NA,NA,32,"no",NA,"undergraduate","employed","No","Married","other",NA,NA,NA,"no"
"18318","81799","Arizona","Pima AZ","democrat","no",3,"no",NA,"highschool","unemployed","No","Single","other",NA,NA,"by mail","yes"
"18319","07540","Florida","Clay FL","republican","no",5,"yes","No","highschool","other","Yes","Married","rent","democrat",NA,"in person ","no"
"18320","08195","Florida","Brevard FL","democrat","no",32,"no","Yes","highschool","employed","Yes","Single","rent","republican",NA,"in person","no"
"18321","47888","Florida","Orange FL",NA,NA,7,"no","No","highschool","student","Yes","Single","own",NA,NA,NA,"no"
"18322","35935","Wisconsin","Marquette WI","republican","no",4,"yes",NA,"highschool","employed","No","Married","own","democrat",NA,"in person ","no"
"18323","33435","Florida","Miami-Dade FL","democrat","yes",4,"yes","Yes","highschool","employed","Yes","Single","rent","democrat",NA,"by mail","yes"
"18324","64554","Florida","Broward FL",NA,NA,4,"no","No","highschool","unemployed","Yes","Single","rent",NA,NA,NA,"no"
"18325","24872","Florida","Broward FL",NA,"no",3,"no","No","highschool","employed","Yes","Married","own",NA,NA,NA,"yes"
"18326","15996","Pennsylvania","Centre PA","republican","no",3,"no",NA,"highschool","employed","No","Single","own","republican",NA,"in person ","no"
"18327","13986","Michigan","Macomb MI",NA,NA,4,"no","No","highschool","unemployed","Yes","Single","rent",NA,NA,NA,"no"
"18328","06256","Michigan","Macomb MI","democrat","no",11,"no",NA,"highschool","employed","No","Married","own","democrat",NA,"in person ","no"
"18329","69085","Pennsylvania","Allegheny PA","republican","yes",7,"no","No","highschool","employed","Yes","Married","own","democrat",NA,"in person ","no"
"18330","76053","Arizona","Maricopa AZ",NA,"no",1,"yes",NA,"highschool","unemployed","No","Married","rent",NA,NA,NA,"no"
"18331","27419","Virginia","Chesterfield VA","republican","no",8,"yes",NA,"highschool","employed","No","Married","own","republican",NA,"by mail","no"
"18332","47035","Florida","Pasco FL",NA,"no",32,"no",NA,"highschool","employed","No","Married","own",NA,NA,NA,"no"
"18333","17317","Nevada","Lyon NV","republican","no",4,"no",NA,"highschool","retired","No","Widowed","own","republican",NA,"in person","yes"
"18334","25664","Virginia","Carroll VA",NA,NA,1,"yes",NA,"highschool","other","No","Domestic partnership","rent",NA,NA,NA,"no"
"18335","61733","Colorado","Denver CO","democrat","no",4,"no","No","undergraduate","employed","Yes","Single","other",NA,NA,"in person","yes"
"18336","09886","Pennsylvania","Bucks PA",NA,"no",6,"no","No","highschool","employed","Yes","Married","own",NA,NA,NA,"no"
"18337","46830","Pennsylvania","Allegheny PA","democrat","no",32,"no","No","highschool","other","Yes","Married","own","democrat",NA,"in person ","no"
"18338","27512","North Carolina","McDowell NC","democrat","no",3,"yes","No","highschool","other","Yes","Domestic partnership","own","democrat",NA,"in person","yes"
"18339","87729","Michigan","Washtenaw MI","democrat","no",9,"yes","No","highschool","other","Yes","Married","own","democrat",NA,"in person ","no"
"18340","67653","Arizona","Mohave AZ","democrat","no",2,"no","No","highschool","other","Yes","Single","other","democrat",NA,"by mail","yes"
"18341","00047","Pennsylvania","Beaver PA",NA,NA,32,"no","No","highschool","employed","Yes","Single","own","democrat",NA,NA,"yes"
"18342","18642","North Carolina","New Hanover NC","republican","no",2,"no",NA,"highschool","retired","No","Divorced","own","republican",NA,"in person","no"
"18343","33572","Pennsylvania","Washington PA",NA,"no",6,"no","No","undergraduate","employed","Yes","Married","own","democrat",NA,"in person ","no"
"18344","11883","Georgia","Cobb GA","republican","no",32,"no",NA,"undergraduate","employed","No","Married","own","republican",NA,"in person","no"
"18345","84548","Michigan","Macomb MI","republican","no",3,"no","Yes","highschool","other","Yes","Married","own","republican",NA,"in person ","no"
"18346","66405","Wisconsin","Wood WI","republican","no",32,"yes",NA,"highschool","retired","No","Married","own","republican",NA,"in person ","yes"
"18347","94931","North Carolina","Mecklenburg NC",NA,NA,2,"no",NA,"postgraduate","employed","No","Separated","own",NA,NA,NA,"no"
"18348","23863","Minnesota","St. Louis MN","republican","no",9,"yes","No","undergraduate","other","Yes","Married","own","democrat",NA,"in person ","no"
"18349","50080","Florida","Miami-Dade FL","republican","no",32,"no","No","undergraduate","employed","Yes","Single","other","republican",NA,"in person","no"
"18350","88224","Florida","Polk FL","democrat",NA,4,"no","Yes","undergraduate","retired","Yes","Married","own","democrat",NA,"in person","yes"
"18351","30034","Arizona","Navajo AZ","democrat","no",7,"no","No","highschool","other","Yes","Married","own","did not vote",NA,"by mail","no"
"18352","90551","Minnesota","Sherburne MN","republican","no",6,"no","No","highschool","retired","Yes","Divorced","rent","democrat",NA,"in person ","no"
"18353","24014","New Hampshire","Rockingham NH",NA,NA,32,"no","Yes","highschool","other","Yes","Single","other",NA,NA,NA,"no"
"18354","32065","Wisconsin","Waushara WI",NA,NA,3,"no","Yes","highschool","other","Yes","Domestic partnership","own","democrat",NA,NA,"no"
"18355","34465","Florida","Polk FL",NA,NA,6,"no","No","highschool","unemployed","Yes","Domestic partnership","rent","republican",NA,NA,"no"
"18356","87091","Minnesota","Otter Tail MN",NA,"no",3,"no","No","highschool","employed","Yes","Single","own","democrat",NA,NA,"no"
"18357","31199","Colorado","Arapahoe CO","democrat","no",12,"yes","Yes","highschool","employed","Yes","Divorced","own","democrat",NA,"by mail","no"
"18358","81284","Arizona","Maricopa AZ",NA,NA,4,"yes","No","highschool","employed","Yes","Widowed","own","democrat",NA,NA,"no"
"18359","00184","Virginia","Spotsylvania VA",NA,"no",5,"no","No","highschool","employed","Yes","Married","own",NA,NA,NA,"no"
"18360","21575","North Carolina","New Hanover NC","democrat","yes",3,"yes","Yes","highschool","employed","Yes","Single","rent","democrat",NA,"in person ","no"
"18361","95021","Florida","Miami-Dade FL","democrat","no",3,"no","No","undergraduate","retired","Yes","Married","own","democrat",NA,"in person","no"
"18362","27764","Colorado","Arapahoe CO","republican","yes",7,"yes",NA,"highschool","employed","No","Married","own","republican",NA,"by mail","no"
"18363","53561","North Carolina","Cumberland NC","democrat","no",5,"no","No","highschool","other","Yes","Widowed","rent","democrat",NA,"in person ","yes"
"18364","55235","Pennsylvania","Bucks PA","republican","no",11,"no","No","highschool","other","Yes","Married","own","republican",NA,"in person ","no"
"18365","03385","Michigan","Wayne MI","democrat","no",4,"no","No","highschool","employed","Yes","Divorced","own","democrat",NA,"in person ","yes"
"18366","06820","Arizona","Pinal AZ","republican","no",9,"yes","No","highschool","other","Yes","Married","rent","republican",NA,"in person ","yes"
"18367","76491","Michigan","Wayne MI",NA,NA,9,"no","No","undergraduate","employed","Yes","Separated","rent","democrat",NA,NA,"no"
"18368","51147","Florida","Broward FL","democrat","yes",8,NA,"Yes","highschool","employed","Yes","Single","own",NA,NA,"in person","yes"
"18369","01051","Nevada","Clark NV","democrat","no",7,"no","No","highschool","retired","Yes","Married","rent","democrat",NA,"in person","no"
"18370","57855","Arizona","Pima AZ","democrat","no",9,"no","No","highschool","retired","Yes","Married","own",NA,NA,"in person ","no"
"18371","22870","Colorado","Jefferson CO",NA,"no",8,"no","No","highschool","employed","Yes","Married","own","republican",NA,"by mail","yes"
